movieId,title,clean_title,year,genres,rating,vote_count,popularity,overview,runtime,budget,revenue,tagline,director,cast,keywords,poster_url
215918,1982 (2013),1982,2013.0,Drama,5.0,1,0.175885,"1982, a film inspired by true events at the onset of the crack epidemic in Philadelphia, tells the story of a father and his efforts to protect his gifted daughter from the insidious epidemic which has literally come home via her drug-addicted mother. As his wife becomes more distant and unreliable, he struggles to raise his daughter on his own, while still striving to help his wife become clean. In the process, he learns some hard truths about his marriage and his life, which will ultimately test him as a parent, a husband, and a man",90.0,1000000,0,,Tommy Oliver,Bokeem Woodbine|Sharon Leal|Wayne Brady|Quinton Aaron|Hill Harper,drug addiction|father daughter relationship|semi autobiographical,https://image.tmdb.org/t/p/w500/215918
119458,Supercapitalist (2012),Supercapitalist,2012.0,Thriller,3.5,2,0.174311,A maverick New York hedge fund trader with uncanny analytic abilities moves to Hong Kong and orchestrates a mega-deal that swiftly escalates beyond his control.,103.0,0,0,Money for Life,Simon Yin,Linus Roache|Derek Ting|Richard Ng|Michael Park|Kathy Uyen,,https://image.tmdb.org/t/p/w500/119458
47941,Under the Rainbow (1981),Under the Rainbow,1981.0,Comedy,4.9,7,0.173964,"In World War II era Los Angeles, the manager of the Culver Hotel leaves his nephew in charge for a weekend. The nephew changes the name to the Hotel Rainbow and overbooks with royalty, assassins, secret agents, Japanese tourists, and munchkins (from the cast of _Wizard of Oz, The (1939)_ ). Secret Service agent Bruce Thorpe and casting director Annie Clark find romance amidst the intrigue and confusion.",98.0,20000000,2297493,Who knew so many little people would throw such a huge party?,Steve Rash,Chevy Chase|Carrie Fisher|Eve Arden|Joseph Maher|Robert Donner,,https://image.tmdb.org/t/p/w500/47941
306667,Horse Camp (2015),Horse Camp,2015.0,Family|Drama,5.5,2,0.172299,"What’s the matter with Kathy (Jordan Trovillion, Highland Park)? She’s your typical 17 year-old girl in search of something more in her life. It seems the only place she is going to find it is at Horse Camp. Her father Luke (Dean Cain, Lois &amp; Clark: The New Adventures of Superman) recognizes that she’s got it in her blood, a sensibility in her being - she understands horses just as much as they understand her. But at Horse Camp there is much more to learn, not only about horses, but about people and the many challenges of friendship.",108.0,0,0,The summer they'll never forget,Joel Paul Reisig,Jordan Trovillion|Dean Cain|Sherryl Despres|Dana Blackstone|Annelyse Ahmad,horse|teenage girl,https://image.tmdb.org/t/p/w500/306667
173224,Along the Roadside (2013),Along the Roadside,2013.0,Romance|Comedy|Music,7.7,3,0.166655,"Road movie about two young people from different parts of the world, their vastly different clashing cultures and their journey of self-discovery during the drive to the largest music festival in California.",118.0,250,0,,Zoran Lisinac,Michael Madsen|Iman Crosson|Lazar Ristovski,road movie,https://image.tmdb.org/t/p/w500/173224
286939,Sanctuary: Quite a Conundrum (2012),Sanctuary: Quite a Conundrum,2012.0,Thriller|Horror|Comedy,0.0,0,0.166513,"It should have been just a normal day of sex, fun, alcohol, hormones and debauchery for Tabitha and Mimi, two over-privileged twenty-somethings. But that so-called normalcy gets tossed out the window when a devastating event occurs at a pool party.",82.0,0,0,,Thomas L. Phillips,Sasha Ramos|Erin Cline|Emily Rogers|Anthony Rutowicz|Joe Coffey,,https://image.tmdb.org/t/p/w500/286939
46256,The Lion of Judah (2011),The Lion of Judah,2011.0,Adventure|Animation|Comedy|Family,5.8,2,0.165909,"Upon learning that Judah has been trapped in the clutches of the townspeople and faces the possibility of being the sacrifice at the annual Festival, the stable mates leave their cozy barn and embark on an adventure to find and free their friend.",87.0,15000000,0,The lamb who saved the world!,Deryck Broom,Georgina Cordova|Ernest Borgnine|Michael Madsen|Scott Eastwood,palm sunday|jerusalem judah|bethlehem judah,https://image.tmdb.org/t/p/w500/46256
40880,Pandaemonium (2001),Pandaemonium,2001.0,Drama|Foreign,4.5,2,0.165367,"Set in England during the early 19th century, Pandaemonium evokes late-1960s America in its depiction of the relationship between Samuel Taylor Coleridge (Linus Roach) and William Wordsworth (John Hannah). Instead of going to Vietnam, Wordsworth goes off to fight against the French while Coleridge stays at home and promotes utopianism. After the war, the poets live and work together with Coleridge's wife, Sara (Samantha Morton), and Wordsworth's sister, Dorothy (Emily Woof). At first this communal arrangement works to the advantage of Coleridge--who does some of his best writing while Wordsworth stagnates--until Coleridge becomes addicted to opium. Wordsworth, meanwhile, doesn't find his voice until he abandons his friend. In 20th-century vernacular, Wordsworth is the yuppie, Coleridge the hippie.",124.0,0,0,,Julien Temple,Linus Roache|John Hannah|Samantha Morton|Emily Woof|Andrea Lowe,,https://image.tmdb.org/t/p/w500/40880
325579,Diamond Ruff (2015),Diamond Ruff,2015.0,,2.4,4,0.165257,"Action - Orphan, con artist, crime boss and millionaire, Diamond Ruff has seen it all. In prison for a murder he did not commit, he meets the Reverend Trek Woods, who overwhelms him with kindness, character and faith in god. Falling in love with April, a young woman with terminal illness, Ruff is again challenged to grow and change. Will he be redeemed? There are no easy answers. -  Felicia Pearson, Fredro Starr, Michael Barra",0.0,0,0,,,,,https://image.tmdb.org/t/p/w500/325579
94072,Straight Out of Brooklyn (1991),Straight Out of Brooklyn,1991.0,Drama,4.3,4,0.161517,"A Special Jury Award winner at the Sundance Film Festival, this drama stars a then-19-year-old Matty Rich (who also wrote and directed it). Rich plays Larry, a troubled teen living in the rough Red Hook section of Brooklyn who decides he wants out and turns to crime to fund his escape. But his plan involves scamming the neighborhood's biggest drug kingpin, a heist that's dangerous at best.",0.0,0,0,,Matty Rich,,,https://image.tmdb.org/t/p/w500/94072
228550,Raymond Did It (2011),Raymond Did It,2011.0,Horror,3.2,8,0.160779,"Mentally challenged Raymond Rourke gets blamed and framed by several kids after they accidentally kill his younger brother Bryce. Six years later, Raymond escapes from the state mental hospital he's been locked up in so he can exact a harsh revenge on the folks who killed his brother and set him up.",83.0,0,0,Mom's Pretty Mad At Me,Travis Legge,Kyle Hoskins|Elissa Dowling|Linda Cieslik|Steven Lee Edwards|Valerie Meachum,high school|murder|slasher|teenager,https://image.tmdb.org/t/p/w500/228550
308467,Roadside (2013),Roadside,2013.0,Horror|Drama,4.2,5,0.160234,"Dan Summers and his pregnant wife, Mindy, fight for their lives when they are held hostage in their car by an unseen gunman on the side of a desolate mountain road.",90.0,0,0,Their fate...is in his hands.,Eric England,Ace Marrero|Katie Stegeman,,https://image.tmdb.org/t/p/w500/308467
96534,My Last Day Without You (2011),My Last Day Without You,2011.0,Comedy|Drama|Romance,5.7,3,0.153625,"On a one-day business trip to New York, a young German business executive falls in love with a singer-songwriter who exposes him to her Brooklyn world and emotions he's never experienced before.",90.0,1000000,0,,Stefan C. Schaefer,Ken Duken|Nicole Beharie|Reg E. Cathey|Marlene Forte|Laith Nakli,,https://image.tmdb.org/t/p/w500/96534
37985,The Trials Of Darryl Hunt (2007),The Trials Of Darryl Hunt,2007.0,Documentary,6.8,4,0.15066,"""The Trials of Darryl Hunt"" is a feature documentary about a brutal rape/murder case and a wrongly convicted man, Darryl Hunt, who spent nearly twenty years in prison for a crime he did not commit. Both a social justice story and a personally driven narrative, the film chronicles this capital case from 1984 through 2004. With exclusive footage from two decades, the film frames the judicial and emotional response to a chilling crime - and the implications that reverberate from Hunt's conviction - against a backdrop of class and racial bias in the South and in the American criminal justice system.",106.0,0,0,,Ricki Stern,,woman director,https://image.tmdb.org/t/p/w500/37985
29697,Faith Like Potatoes (2006),Faith Like Potatoes,2006.0,Drama,6.0,9,0.147886,"Frank Rautenbach leads a strong cast as Angus Buchan, a Zambian farmer of Scottish heritage, who leaves his farm in the midst of political unrest and racially charged land reclaims and travels south with his family to start a better life in KwaZulu Natal,South Africa.",97.0,0,0,,Regardt van den Bergh,Frank Rautenbach|Jeanne Neilson|Hamilton Dlamini|Sean Cameron Michael|Rochelle Buchan,christian film|food,https://image.tmdb.org/t/p/w500/29697
113464,Inchon (1981),Inchon,1981.0,Drama|History|War,6.5,2,0.146783,A noisy and absurd re-telling of the great 1950 invasion of Inchon during the Korean War which was masterminded by General Douglas MacArthur.,140.0,46000000,5200000,LOVE. DESTINY. HEROES. War Changes Everything.,Terence Young,Laurence Olivier|Jacqueline Bisset|Ben Gazzara|Toshirō Mifune|Richard Roundtree,,https://image.tmdb.org/t/p/w500/113464
36549,Yesterday Was a Lie (2008),Yesterday Was a Lie,2008.0,Drama|Mystery|Science Fiction|Thriller,6.0,4,0.145014,"Hoyle a girl with a sharp mind and a weakness for bourbon -- finds herself on the trail of a reclusive genius. But her work takes a series of unforeseen twists as events around her grow increasingly fragmented... disconnected... surreal. With an ethereal lounge singer and her loyal partner as her only allies, Hoyle is plunged into a dark world of intrigue and earth-shattering cosmological secrets. Haunted by an ever-present shadow whom she is destined to face, Hoyle discovers that the most powerful force in the universe -- the power to bend reality, the power to know the truth -- lies within the depths of the human heart.",89.0,0,0,,James Kerwin,Chase Masterson|John Newton|Kipleigh Brown|Mik Scriba|Nathan Mobley,independent film,https://image.tmdb.org/t/p/w500/36549
5900,The Dress (1996),The Dress,1996.0,Comedy|Drama,7.0,3,0.144031,"The story of a summer dress and those who have to do with it, especially the train conductor (played by van Warmerdam, the director). The dress functions as catalyst for the whimsical events, which turns out to be either tragic or hilarious.",103.0,0,0,,Alex van Warmerdam,,calamity,https://image.tmdb.org/t/p/w500/5900
100275,Eddie: The Sleepwalking Cannibal (2012),Eddie: The Sleepwalking Cannibal,2012.0,Horror|Comedy,6.1,30,0.143784,A once-famous painter rediscovers inspiration when he befriends a sleepwalking cannibal.,79.0,0,1632,Part muse. Part sleepwalking cannibal.,Boris Rodriguez,Thure Lindhardt|Dylan Smith|Georgina Reilly|Alain Goulem|Stephen McHattie,cannibal|sleepwalking|art teacher,https://image.tmdb.org/t/p/w500/100275
116584,Valley of the Heart's Delight (2006),Valley of the Heart's Delight,2006.0,Drama,7.0,1,0.142255,"When a fatal kidnapping ignites a firestorm of suspicion and rage in idyllic 1933 San Jose, California, a hard-nosed young reporter takes on the powers-that-be to prevent the lynching of two men he believes are innocent.",100.0,0,0,The roar of the mob drowned out the truth.,Tim Boxell,Pete Postlethwaite|Gabriel Mann|Emily Harrison|Diana Scarwid,,https://image.tmdb.org/t/p/w500/116584
360188,Queen Crab (2015),Queen Crab,2015.0,Science Fiction,3.3,3,0.140989,"A meteor crashes into a quiet lake in the remote countryside and awakens a centuries-old beast, who tears through a nearby town and its inhabitants, who must fight for their lives and stop this Queen Crab before she can hatch an army of babies.",90.0,75000,0,,Brett Piper,Michelle Simone Miller|Kathryn Metz|A.J. DeLucia|Steve Diasparra|Danielle Donahue,monster|crab|actress,https://image.tmdb.org/t/p/w500/360188
39780,Oscar and Lucinda (1997),Oscar and Lucinda,1997.0,Drama|Romance,6.2,25,0.139384,"After a childhood of abuse by his evangelistic father, misfit Oscar Hopkins becomes an Anglican minister and develops a divine obsession with gambling. Lucinda Leplastrier is a rich Australian heiress shopping in London for materials for her newly acquired glass factory back home. Deciding to travel to Australia as a missionary, Oscar meets Lucinda aboard ship, and a mutual obsession blossoms. They make a wager that will alter each of their destinies.",132.0,0,0,"They dared to play the game of love, faith, and chance.",Gillian Armstrong,Ralph Fiennes|Cate Blanchett|Ciarán Hinds|Tom Wilkinson|Richard Roxburgh,minister|australia|inheritance|wager|woman director|19th century,https://image.tmdb.org/t/p/w500/39780
58048,Shanghai Surprise (1986),Shanghai Surprise,1986.0,Adventure,2.9,15,0.138564,"Glendon Wasey is a fortune hunter looking for a fast track out of China. Gloria Tatlock is a missionary nurse seeking the curing powers of opium for her patients. Fate sets them on a hectic, exotic, and even romantic quest for stolen drugs. But they are up against every thug and smuggler in Shangai.",97.0,17000000,0,A romantic adventure for the dangerous at heart.,Jim Goddard,,,https://image.tmdb.org/t/p/w500/58048
10914,All Hat (2007),All Hat,2007.0,Action|Comedy|Drama|Western,1.0,1,0.137535,"An ex-con returns to his rural Ontario roots and outwits a corrupt and wealthy thoroughbred owner trying to take over a slew of local farms. Ray Dokes, a charming ex-ballplayer, returns from jail to discover the rural landscape of his childhood transformed by urban development. Determined to stay out of trouble, Ray heads to the farm of his old friend Pete Culpepper, a crusty Texas cowboy who trains losing racehorses and whose debts are growing faster than his corn.",89.0,0,0,,Leonard Farlinger,Rachael Leigh Cook|Luke Kirby|Keith Carradine|Lisa Ray|Graham Greene,indian territory|horse|ranch|stetson|urbanisierung|best friend,https://image.tmdb.org/t/p/w500/10914
198370,Mutual Friends (2014),Mutual Friends,2014.0,,0.0,0,0.136721,"Surprise parties rarely go well. This one is no different, as a group of 30-somethings head through life, love and a day in New York City.",0.0,0,0,Surprise parties rarely go well.,Matthew Watts,Caitlin Fitzgerald|Cheyenne Jackson|Peter Scanavino|Michael Stahl-David|Christina Cole,,https://image.tmdb.org/t/p/w500/198370
66468,N-Secure (2010),N-Secure,2010.0,Drama|Crime|Thriller,4.3,4,0.13456,"N-Secure is a no holds-barred thrilling drama mixed with murder, mayhem and manipulation among affluent professionals. This film sheds light on a man's downfall from the pinnacles of success into the depths of his damaged character. His insecurities lead him into a series of troubled romantic relationships and eventually a web of events that include betrayal and murder.",0.0,0,2592808,,David M. Matthews,Cordell Moore|Essence Atkins|Denise Boutte|Tempestt Bledsoe|Lamman Rucker,,https://image.tmdb.org/t/p/w500/66468
189711,Love in the Time of Monsters (2014),Love in the Time of Monsters,2014.0,Horror|Comedy,5.0,2,0.133619,Two sisters travel to a cheesy tourist trap where they battle toxic monsters dressed in bigfoot costumes in order to save the ones they love.,0.0,0,0,,Matt Jackson,Kane Hodder|Doug Jones|Gena Shaw|Marissa Skell|Michael McShane,,https://image.tmdb.org/t/p/w500/189711
5822,Sweet Sweetback's Baadasssss Song (1971),Sweet Sweetback's Baadasssss Song,1971.0,Action|Drama|Romance,4.6,18,0.132878,"After saving a Black Panther from some racist cops, a black male prostitute goes on the run from ""the man"" with the help of the ghetto community and some disillusioned Hells Angels.",97.0,150000,15200000,The Film that THE MAN doesn't want you to see!,Melvin Van Peebles,Simon Chuckster|Melvin Van Peebles|Hubert Scales|Mario Van Peebles|John Dullaghan,mexico|black people|pimp|anti hero|black panthers|black panther|blaxploitation|unsimulated sex|los angeles,https://image.tmdb.org/t/p/w500/5822
70687,The Sticky Fingers of Time (1997),The Sticky Fingers of Time,1997.0,Science Fiction|Drama,4.8,3,0.130169,"A 1950s author (Terumi Matthews) is transported to 1990s Brooklyn, where she meets a woman (Nicole Zaray) who reads about her life.",90.0,250000,0,,Hilary Brougher,,future|bisexuality|time travel|woman director,https://image.tmdb.org/t/p/w500/70687
310706,Black Water Transit (2009),Black Water Transit,2009.0,Drama|Crime,0.0,0,0.126738,"In this action thriller set in post-Katrina New Orleans, business owner Jack Vermillion (Laurence Fishburne) is struggling to run a legitimate shipping company while bad guy Ernest Pike (Karl Urban) is struggling to get his family's illegal gun collection out of the country. When their paths collide, Jack realizes that exposing Pike might get him just the sway he needs to persuade law enforcement officials to treat his imprisoned son kindly.",100.0,0,0,,Tony Kaye,,,https://image.tmdb.org/t/p/w500/310706
139948,Burn (2012),Burn,2012.0,Foreign|Documentary,6.9,6,0.126676,"A character-driven, action-packed documentary about Detroit, told through the eyes of the Detroit firefighters, the men and women charged with the thankless task of saving a city that many have written off as dead.",86.0,225000,111300,One Year on the Front Lines of the Battle to Save Detroit,Tom Putnam,"Donald Austin|Brendan ""Doogie"" Milewski|Dave Parnell",michigan|crisis|fire fighting|detroit|woman director,https://image.tmdb.org/t/p/w500/139948
32222,American Desi (2001),American Desi,2001.0,Drama|Comedy|Romance,5.0,4,0.126304,"This is a fun-loving romantic comedy reminiscent of the great teen films of the 80's.From Kris, an All-American boy from India, to Ajay, an Afro-Centric Hindu homeboy, to Farah, a devoutly religious but modern Muslim girl, 'American Desi' tells the story of a unique set of characters and their culture from a decidedly hip and youthful point of view.",100.0,250000,0,,Piyush Dinker Pandya,Kal Penn|Purva Bedi|Deep Katdare|Ronobir Lahiri|Rizwan Manji,tradition|indian lead|roommate|culture clash|college|bollywood|india|heritage,https://image.tmdb.org/t/p/w500/32222
40769,Mutual Appreciation (2005),Mutual Appreciation,2005.0,Drama|Comedy,6.1,8,0.123068,"Alan is a musician who leaves a busted-up band for New York, and a new musical voyage. He tries to stay focused and fends off all manner of distractions, including the attraction to his good friend's girlfriend. Film of the ""Mumblecore"" genre.",109.0,500000,0,,Andrew Bujalski,Justin Rice|Rachel Clift|Andrew Bujalski,musician|romance|independent film|mumblecore,https://image.tmdb.org/t/p/w500/40769
39055,Free Style (2008),Free Style,2008.0,Drama|Family,5.8,4,0.122874,"Cale Bryant is determined to win a coveted spot on the Grand National motocross racing team. With the support of his loving mother, precocious little sister and new girlfriend, Cale proves against all odds that he has the heart, the willpower and the courage never to give up on his dream.",94.0,0,140987,It's Time To Soar.,William Dear,Corbin Bleu|Sandra Echeverría|Madison Pettis,duringcreditsstinger,https://image.tmdb.org/t/p/w500/39055
74084,Dil Jo Bhi Kahey... (2006),Dil Jo Bhi Kahey...,2006.0,Romance,0.0,0,0.122704,"During the British rule in India, several Indians were lured by the British to travel to distant Mauritius where they would have a better life. Upon reaching this island, the Indians were enslaved, tortured and made to labor in what is now known as the ""Coolie Ghat"". After the British left India, the Indians in Mauritius decided to continue to live there along with other nationals from different countries.",0.0,0,0,,Romesh Sharma,Amitabh Bachchan|Revathi|Karan Sharma|Annabelle Wallis|Malcolm Stoddard,,https://image.tmdb.org/t/p/w500/74084
58051,Housefull (2010),Housefull,2010.0,Drama|Comedy|Romance|Foreign,5.2,29,0.12082,"Believing himself to be a jinx and bringing bad luck upon himself and others, a man attempts to find true love, but ends up in very complicated relationships.",135.0,0,0,"He found the girl of his dreams, he fell in love and he got married... to all three.",Sajid Khan,,,https://image.tmdb.org/t/p/w500/58051
20520,The Motel (2005),The Motel,2005.0,Drama|Comedy,7.0,3,0.120505,"Thirteen-year-old Ernest Chin lives and works at a sleazy hourly-rate motel on a strip of desolate suburban bi-way. Misunderstood by his family and blindly careening into puberty, Ernest befriends Sam Kim, a self-destructive yet charismatic Korean man who has checked in. Sam teaches the fatherless boy all the rites of manhood.",75.0,0,0,Out of Place in the Middle of Nowhere.,Michael Kang,Jeffrey Chyau|Sung Kang|Jade Wu|Samantha Futerman|Alexis Chang,,https://image.tmdb.org/t/p/w500/20520
41830,The Party's Over (1965),The Party's Over,1965.0,Drama,6.1,6,0.118324,"An American businessman visits London and is horrified to discover his nubile teenage daughter has become involved with a gang of thuggish ""beatniks"". Her involvement leads to wild parties, sex, death and necrophilia.",94.0,0,0,,Guy Hamilton,Oliver Reed|Clifford David|Ann Lynn|Louise Sorel|Mike Pratt,london england|beatnik,https://image.tmdb.org/t/p/w500/41830
57943,The Love Letter (1998),The Love Letter,1998.0,Comedy|Drama|Fantasy|Romance,4.7,3,0.116873,20th century computer games designer Scott exchanges love letters with 19th century poet Elizabeth Whitcomb through an antique desk that can make letters travel through time.,98.0,0,0,A letter from the past would change their future forever.,Dan Curtis,Campbell Scott|Jennifer Jason Leigh|David Dukes|Estelle Parsons,,https://image.tmdb.org/t/p/w500/57943
108346,Dreaming of Joseph Lees (1999),Dreaming of Joseph Lees,1999.0,Romance|Drama,8.0,1,0.11615,"Set in rural England in the 1950s Eva (Samantha Morton) fantasises about her handsome, worldly cousin Joseph Lees (Rupert Graves), with whom she fell in love as a girl. However, stuck in a closed community she becomes the object of someone else's fantasy, Harry (Lee Ross). When Harry learns that Eva is planning to leave the village in order to live with and look after the injured Lees, he devises a gruesome scheme in order to force her to stay and look after him.",92.0,2000000,7,,Eric Styles,Rupert Graves|Samantha Morton|Nicholas Woodeson|Lee Ross|Felix Billson,lust|love crime,https://image.tmdb.org/t/p/w500/108346
147767,Khiladi 786 (2012),Khiladi 786,2012.0,Action|Comedy,4.7,11,0.114342,The 8th installment in the Khiladi series.,139.0,0,126,,Ashish R. Mohan,Akshay Kumar|Asin Thottumkal|Himesh Reshammiya|Mithun Chakraborty|Raj Babbar,,https://image.tmdb.org/t/p/w500/147767
91076,Illuminata (1998),Illuminata,1998.0,Drama,6.3,7,0.111313,"It's the start of the 20th century, and Tuccio, resident playwright of a theatre repertory company offers the owners of the company his new play, ""Illuminata"". They reject it, saying it's not finished, and intrigue starts that involves influential critic Bevalaqua, theatre star Celimene, young lead actors and other theatre residents",119.0,0,0,,John Turturro,,playwright|critic|theater,https://image.tmdb.org/t/p/w500/91076
84401,Sholem Aleichem: Laughing In The Darkness (2012),Sholem Aleichem: Laughing In The Darkness,2012.0,Documentary,7.0,2,0.109579,"A riveting portrait of the great writer whose stories became the basis of the Broadway musical Fiddler on the Roof. Sholem Aleichem: Laughing in the Darkness tells the tale of the rebellious genius who created an entirely new literature. Plumbing the depths of a Jewish world locked in crisis and on the cusp of profound change, he captured that world with brilliant humor. Sholem Aleichem was not just a witness to the creation of a new modern Jewish identity, but one of the very men who forged it.",93.0,500000,845188,"Before there was Fiddler, there was Tevye... and the man who created him.",Joseph Dorman,Rachel Dratch|Hillel Halkin|Jason Kravitz|Dan Miron|Peter Riegert,,https://image.tmdb.org/t/p/w500/84401
91122,16 to Life (2009),16 to Life,2009.0,Comedy|Romance,4.4,5,0.108468,Romantic comedy. A small town teenager's angst about sexual inexperience drives a comic quest for love and understanding on a birthday to end all birthdays.,118.0,0,0,,Becky Smith,Hallee Hirsh|Theresa Russell|Shiloh Fernandez|Will Rothhaar,affection|woman director,https://image.tmdb.org/t/p/w500/91122
57294,Crying with Laughter (2009),Crying with Laughter,2009.0,Comedy|Drama|Thriller,7.0,1,0.108135,"Powerfully redemptive and darkly comedic revenge thriller set in the vicious world of stand-up comedy, starring Stephen McCole and Malcolm Shields.",93.0,0,0,A Bad Trip Down Memory Lane,Justin Molotnikov,Stephen McCole|Malcolm Shields|Andrew Neil|Jo Hartley,kidnapping|stand-up comedy|dark comedy|night club|landlord|alcoholic|stand-up comedian|dark humor|swearing,https://image.tmdb.org/t/p/w500/57294
84197,Filly Brown (2013),Filly Brown,2013.0,Drama,5.9,10,0.106949,"“Majo” Tonorio, a.k.a. Filly Brown, is a raw, young Los Angeles hip-hop artist who spits from the heart. When a sleazy record producer offers her a crack at rap stardom, Majo faces some daunting choices. With an incarcerated mother, a record contract could be the ticket out for her struggling family. But taking the deal means selling out her talent and the true friends who helped her to the cusp of success.",100.0,0,0,This is my life.,Michael D. Olmos,Resmine Atis|Baby Bash|David Bianchi|Jorge Diaz|Chingo Bling,,https://image.tmdb.org/t/p/w500/84197
78814,We Have Your Husband (2011),We Have Your Husband,2011.0,TV Movie|Crime|Drama|Thriller,5.0,3,0.102003,"American-born Jayne Valseca, her husband Eduardo, the son of a legendary Mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful Mexico town. But in the summer of 2007, their peaceful life is turned into a real-life nightmare when Eduardo is ambushed and kidnapped by strangers. With kidnapping becoming a pervasive and lucrative business in Mexico, Jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. She's pushed to the limit to do everything she possibly can to raise the money necessary to bring Eduardo back alive. As Eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, Jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. The film is based on a true story from the book, We Have Your Husband: One Woman's Terrifying Story of a Kidnapping in Mexico.",89.0,0,0,,Eric Bross,,,https://image.tmdb.org/t/p/w500/78814
310933,Bleeding Hearts (2013),Bleeding Hearts,2013.0,Horror,2.0,1,0.100533,"Captured Hearts, an insane serial killer/horror film, is a heart-jumping, heart-crushing - truly demented - roller coaster ride of mystery, violence, sex and gore. With a raging, climatic twist, all hearts end up in one place. And it's not where they're supposed to be.",0.0,0,0,,Dylan Bank,,,https://image.tmdb.org/t/p/w500/310933
26916,Mercy Streets (2000),Mercy Streets,2000.0,Action|Adventure|Drama,5.5,2,0.099902,"Estranged twin brothers - one a con man, the other an Episcopal deacon - accidentally switch places... and find God in the process.",106.0,0,0,,Jon Gunn,Eric Roberts|David A.R. White|Cynthia Watros|Lawrence Taylor|Stacy Keach,suspense,https://image.tmdb.org/t/p/w500/26916
99826,The Jimmy Show (2002),The Jimmy Show,2002.0,Comedy|Drama,8.0,1,0.098351,"A failed New Jersey inventor embarks on a career as a standup comic, turns to drink, and labors to keep his family together.",96.0,0,0,,Frank Whaley,,stand-up comedy,https://image.tmdb.org/t/p/w500/99826
89750,"Pink Ribbons, Inc. (2011)","Pink Ribbons, Inc.",2011.0,Documentary,6.8,6,0.097913,"Breast cancer has become the poster child of corporate cause-related marketing campaigns. Countless women and men walk, bike, climb and shop for the cure. Each year, millions of dollars are raised in the name of breast cancer, but where does this money go and what does it actually achieve? Pink Ribbons, Inc. is a feature documentary that shows how the devastating reality of breast cancer, which marketing experts have labeled a ""dream cause,"" becomes obfuscated by a shiny, pink story of success.",97.0,900000,25000,Capitalizing on hope.,Léa Pool,Samantha King|Barbara Brenner|Barbara Ehrenreich|Nancy Brinker|Susan Love,marketing|breast cancer|corporatism|woman director,https://image.tmdb.org/t/p/w500/89750
361505,Me You and Five Bucks (2015),Me You and Five Bucks,2015.0,Romance|Comedy|Drama,10.0,2,0.094105,"A womanizing yet lovable loser, Charlie, a waiter in his early 30's who dreams of selling his book entitled ""7 STEPS OF HEALING THE MALE BROKEN HEART"" finds himself still working in restaurants to survive in the Big Apple. Low on cash, he's left with no other choice but to look for a roommate to share his tiny studio. Surprisingly, the first person to answer the ad is his ex and only love of his life Pam, who broke his heart and disappeared without reason and the inspiration behind his book. The Pam he remembered was a youthful spirit with lots of money who is now broke and disheveled. A new story begins and it is up to Charlie to find out why she ran out on him and what's happened to her over the past three years. With a potential new love in his life, he must gather the strength to help Pam get back on her feet without rekindling old feelings.",90.0,1,0,"A story about second, second chances",,,,https://image.tmdb.org/t/p/w500/361505
126141,The Case of the Grinning Cat (2004),The Case of the Grinning Cat,2004.0,Documentary,7.7,3,0.092562,Paris 2002. Yellow cats appear on the walls. Chris Marker is looking for these mysterious cats and captures with his camera the political and international events of these last two years (war in Iraq...).,59.0,0,0,,Chris Marker,,,https://image.tmdb.org/t/p/w500/126141
40963,Little Big Top (2006),Little Big Top,2006.0,Comedy,10.0,1,0.0921,"An aging out of work clown returns to his small hometown, resigned to spend the rest of his days in a drunken stupor. But when his passion for clowning is reawakened by the local amateur circus he finds his smile.",0.0,0,0,,,Sid Haig|Richard Riehle|Mel England|Jacob Zachar|Travis Betz,independent film,https://image.tmdb.org/t/p/w500/40963
379532,Rodeo Girl (2016),Rodeo Girl,2016.0,Family,5.5,1,0.087574,"Shipped off to her American dad's ranch for the summer, a teen and her horse Lucky Lad compete for a spot at the National Youth Rodeo.",108.0,0,0,,Joel Paul Reisig,Kevin Sorbo|Sophie Bolen|Derek Brandon|Carrie Bradstreet|Tiffany Burns,,https://image.tmdb.org/t/p/w500/379532
103903,Outside Bet (2012),Outside Bet,2012.0,Comedy,5.8,2,0.086731,A group of print workers in 1980s London club together to buy a race horse.,101.0,7500000,0,,Sacha Bennett,,racehorse,https://image.tmdb.org/t/p/w500/103903
47546,I Want Your Money (2010),I Want Your Money,2010.0,Documentary,3.8,5,0.084344,"Two versions of the American dream now stand in sharp contrast. One views the money you earned as yours and best allocated by you; the other believes that an elite in Washington knows best how to allocate your wealth. One champions the traditional American dream, which has played out millions of times through generations of Americans, of improving one's lot in life and even daring to dream and build big. The other holds that there is no end to the ""good"" the government can do by taking and spending other peoples' money in an ever-burgeoning list of programs. The documentary film I Want Your Money exposes the high cost in lost freedom and in lost opportunity to support a Leviathan-like bureaucratic state.",92.0,0,0,The film contrasts two views of role that the federal government should play in our daily lives using the words and actions of Ronald Reagan and Barack Obama.,,,,https://image.tmdb.org/t/p/w500/47546
